EFO_url	EFO_value	cosine_distance	GWAS_trait	GWAS_ID
http://purl.obolibrary.org/obo/MONDO_0014757	macrothrombocytopenia-lymphedema-developmental delay-facial dysmorphism-camptodactyly syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://purl.obolibrary.org/obo/MONDO_0060510	Cohen-Gibson syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://purl.obolibrary.org/obo/MONDO_0054636	Skraban-Deardorff syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://purl.obolibrary.org/obo/MONDO_0100080	cardioectodermal syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.ebi.ac.uk/efo/EFO_0007269	Felty's syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.ebi.ac.uk/efo/EFO_0009020	Aymé-Gripp syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.ebi.ac.uk/efo/EFO_0010277	O'Donnell-Luria-Rodan syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.ebi.ac.uk/efo/EFO_0010261	Paganini-Miozzo syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_1414	Cholestasis-lymphedema syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_1453	Cleidorhizomelic syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_171844	Blindness-scoliosis-arachnodactyly syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_166277	Suarez-Stickler syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_1973	Faciocardiorenal syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_2107	Hall-Riggs syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_2409	Lowry-MacLean syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_2408	Lowe-Kohn-Cohen syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_238744	Mammary-digital-nail syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_2760	OSLAM syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_2917	Polydactyly-myopia syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_2876	PHAVER syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_314679	Cerebro-facio-articular syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_3133	Say-Field-Coldwell syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_293958	Hypertelorism-preauricular sinus-punctual pits-deafness syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_2956	Prata-Liberal-Goncalves syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_3291	Teebi-Shaltout syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_3429	Verloove Vanhorick-Brubakk syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_3194	Stern-Lubinsky-Durrie syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_363694	Hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_363424	Hypotonia-cerebral atrophy-hyperglycinemia syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_85284	BRESEK syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_85203	Acro-pectoral syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_90339	Rosselli-Gulienetti syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_99330	49,XYYYY syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_99688	Dermotrichic syndrome	0.7071016999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_3344	Weismann-Netter syndrome	0.7069133999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_1777	Temtamy syndrome	0.7062511	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_1253	Ascher syndrome	0.7060112000000001	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_3097	Meacham syndrome	0.7058461	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_2353	Schilbach-Rott syndrome	0.7051548000000001	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_314597	Chudley-McCullough syndrome	0.7049645	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_2969	Proteus-like syndrome	0.7048372	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_353298	Roifman syndrome	0.7036655	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_3102	Richieri Costa-Pereira syndrome	0.7036537	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://purl.obolibrary.org/obo/MONDO_0014572	Lichtenstein-Knorr syndrome	0.7036351000000001	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_3238	Cardiospondylocarpofacial syndrome	0.7035880999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_1512	Crane-Heise syndrome	0.7033858	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_2115	Harrod syndrome	0.7029791000000001	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_1051	Ramos-Arroyo syndrome	0.7027975	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_101104	Marin-Amat syndrome	0.7027106999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_1228	Banki syndrome	0.7023758	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_171851	MEDNIK syndrome	0.7023164	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_1988	Femoral-facial syndrome	0.7020325999999999	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_99741	King-Denborough syndrome	0.7017336000000001	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://purl.obolibrary.org/obo/MONDO_0012991	Kahrizi syndrome	0.701505	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_1226	Bamforth-Lazarus syndrome	0.7011603	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_3258	Cenani-Lenz syndrome	0.7011385000000001	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_2470	Matthew-Wood syndrome	0.7005938	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_66631	CEDNIK syndrome	0.7005002	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.orpha.net/ORDO/Orphanet_1272	Fine-Lubinsky syndrome	0.7001672000000001	Sarcoidosis (non-Lofgren's syndrome)	ebi-a-GCST005543
http://www.ebi.ac.uk/efo/EFO_0008647	5’-GRO-seq	0.7506468	Alpha-(1,3)-fucosyltransferase 9	prot-a-1155
http://www.ebi.ac.uk/efo/EFO_0008129	fibroblast growth factor 2 measurement	0.7863764	Fibroblast growth factor 4	prot-a-1094
http://www.ebi.ac.uk/efo/EFO_0003316	basic fibroblast growth factor	0.7476571999999999	Fibroblast growth factor 4	prot-a-1094
http://www.ebi.ac.uk/efo/EFO_0008130	fibroblast growth factor basic measurement	0.7017297	Fibroblast growth factor 4	prot-a-1094
http://www.ebi.ac.uk/efo/EFO_0009381	fibroblast growth factor 23 measurement	0.701338	Fibroblast growth factor 4	prot-a-1094
http://purl.obolibrary.org/obo/CHEBI_64119	(S)-(-)-sulpiride	0.7033476000000001	X-13431--nonanoylcarnitine*	ieu-a-684
http://www.ebi.ac.uk/efo/EFO_0008228	mediator of RNA polymerase II transcription subunit 1 measurement	0.9698578	Mediator of RNA polymerase II transcription subunit 1	prot-a-1874
http://purl.obolibrary.org/obo/UBERON_0000945	stomach	0.7331657	Non-cancer illness code, self-reported: stomach disorder	ukb-b-4561
http://purl.obolibrary.org/obo/MONDO_0002839	leather-bottle stomach	0.7037234000000001	Non-cancer illness code, self-reported: stomach disorder	ukb-b-4561
http://purl.obolibrary.org/obo/UBERON_0001156	ascending colon	1.0	Operative procedures - secondary OPCS: Z28.3 Ascending colon	ukb-b-2414
http://www.ebi.ac.uk/efo/EFO_1000094	Ascending Colon Neuroendocrine Tumor G1	0.7072613000000001	Operative procedures - secondary OPCS: Z28.3 Ascending colon	ukb-b-2414
http://www.ebi.ac.uk/efo/EFO_0008252	OCIA domain-containing protein 1 measurement	0.7785778999999999	Ubiquitin domain-containing protein 2	prot-a-3148
http://www.ebi.ac.uk/efo/EFO_0008298	thioredoxin domain-containing protein 12 measurement	0.7016859	Ubiquitin domain-containing protein 2	prot-a-3148
http://www.ebi.ac.uk/efo/EFO_0008251	non-receptor tyrosine-protein kinase TYK2 measurement	0.7228744	Tyrosine-protein kinase FRK	prot-a-1139
http://www.ebi.ac.uk/efo/EFO_0008012	Abelson tyrosine-protein kinase 2 measurement	0.7152364	Tyrosine-protein kinase FRK	prot-a-1139
http://www.ebi.ac.uk/efo/EFO_0008208	leukocyte immunoglobulin-like receptor subfamily B member 1 measurement	0.7246693	Killer cell lectin-like receptor subfamily F member 1	prot-a-1672
http://purl.obolibrary.org/obo/UBERON_0001159	sigmoid colon	1.0	Diagnoses - main ICD10: D12.5 Sigmoid colon	ukb-b-10623
http://purl.obolibrary.org/obo/UBERON_0001155	colon	0.7241101999999999	Diagnoses - main ICD10: D12.5 Sigmoid colon	ukb-b-10623
http://purl.obolibrary.org/obo/CHEBI_15361	pyruvate	1.0	Pyruvate	ieu-a-315
http://www.ebi.ac.uk/efo/EFO_0010117	pyruvate measurement	0.8317755	Pyruvate	ieu-a-315
http://purl.obolibrary.org/obo/CHEBI_50144	sodium pyruvate	0.8073299	Pyruvate	ieu-a-315
http://www.ebi.ac.uk/efo/EFO_0008312	tyrosine-protein kinase receptor Tie-1, soluble measurement	0.9452533000000001	Tyrosine-protein kinase receptor Tie-1, soluble	prot-a-2978
http://www.ebi.ac.uk/efo/EFO_0008274	retinoic acid receptor responder protein 2 measurement	0.913416	Retinoic acid receptor responder protein 3	prot-a-2494
http://www.ebi.ac.uk/efo/EFO_0009717	bilateral oophorectomy	0.8054037000000001	Bilateral oophorectomy (both ovaries removed)	ukb-a-325
http://www.ebi.ac.uk/efo/EFO_0010173	oophorectomy	0.7157644999999999	Bilateral oophorectomy (both ovaries removed)	ukb-a-325
http://www.ebi.ac.uk/efo/EFO_0008641	3’-end-seq	0.7069337	Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	prot-a-2855
http://www.ebi.ac.uk/efo/EFO_0005576	pernicious anemia	0.7948384	Non-cancer illness code  self-reported: pernicious anaemia	ukb-a-90
http://www.ebi.ac.uk/efo/EFO_0008027	annexin A2 measurement	0.9052610000000001	Annexin A2	prot-a-108
http://www.ebi.ac.uk/efo/EFO_0008026	annexin A1 measurement	0.7586626999999999	Annexin A2	prot-a-108
http://www.ebi.ac.uk/efo/EFO_0009816	perineal laceration during delivery	0.8923985999999999	Diagnoses - secondary ICD10: O70.1 Second degree perineal laceration during delivery	ukb-b-13770
http://www.ebi.ac.uk/efo/EFO_0008252	OCIA domain-containing protein 1 measurement	0.8127310999999999	Zona pellucida-like domain-containing protein 1	prot-a-3282
http://www.ebi.ac.uk/efo/EFO_0004502	adiponectin measurement	0.8529159	Adiponectin	ieu-a-1
http://www.ebi.ac.uk/efo/EFO_0007737	BMI-adjusted adiponectin measurement	0.8320997000000001	Adiponectin	ieu-a-1
http://www.ebi.ac.uk/efo/EFO_0004330	coffee consumption	0.7513015000000001	Coffee consumed	ukb-b-9508
http://www.ebi.ac.uk/efo/EFO_0008066	carbohydrate sulfotransferase 15 measurement	0.7179306000000001	Sulfotransferase 4A1	prot-a-2894
http://www.ebi.ac.uk/efo/EFO_0004616	osteoarthritis, knee	0.8748800000000001	Knee osteoarthritis	ieu-a-1171
http://www.ebi.ac.uk/efo/EFO_0002506	osteoarthritis	0.7806542000000001	Knee osteoarthritis	ieu-a-1171
http://www.ebi.ac.uk/efo/EFO_1000786	osteoarthritis, hip	0.7600992	Knee osteoarthritis	ieu-a-1171
http://purl.obolibrary.org/obo/CHEBI_47775	HDL cholesterol	1.0	HDL cholesterol	ieu-a-299
http://www.ebi.ac.uk/efo/EFO_0007805	HDL cholesterol change measurement	0.7266338999999999	HDL cholesterol	ieu-a-299
http://www.ebi.ac.uk/efo/EFO_0004195	LDL cholesterol	0.7219895999999999	HDL cholesterol	ieu-a-299
http://www.ebi.ac.uk/efo/EFO_0001059	cataract	0.8483563999999999	Eye problems/disorders: Cataract	ukb-b-8329
http://www.orpha.net/ORDO/Orphanet_98986	Coppock-like cataract	0.8324598000000001	Eye problems/disorders: Cataract	ukb-b-8329
http://www.orpha.net/ORDO/Orphanet_98990	Coralliform cataract	0.8256743	Eye problems/disorders: Cataract	ukb-b-8329
http://www.orpha.net/ORDO/Orphanet_98989	Cerulean cataract	0.8035014	Eye problems/disorders: Cataract	ukb-b-8329
http://www.orpha.net/ORDO/Orphanet_98984	Pulverulent cataract	0.7987504999999999	Eye problems/disorders: Cataract	ukb-b-8329
http://purl.obolibrary.org/obo/HP_0011141	age-related cataract	0.7193668	Eye problems/disorders: Cataract	ukb-b-8329
http://purl.obolibrary.org/obo/UBERON_0000970	eye	0.70903	Eye problems/disorders: Cataract	ukb-b-8329
http://www.orpha.net/ORDO/Orphanet_98995	Zonular cataract	0.7084184	Eye problems/disorders: Cataract	ukb-b-8329
http://www.orpha.net/ORDO/Orphanet_98991	Nuclear cataract	0.7042489999999999	Eye problems/disorders: Cataract	ukb-b-8329
http://www.ebi.ac.uk/efo/EFO_0009712	father's age at death	1.0	Father's age at death	ukb-a-41
http://www.ebi.ac.uk/efo/EFO_0005056	age at death	0.8581367	Father's age at death	ukb-a-41
http://www.ebi.ac.uk/efo/EFO_0009721	mother's age at death	0.855302	Father's age at death	ukb-a-41
http://www.ebi.ac.uk/efo/EFO_0003872	colitis	0.7935197	Diagnoses - main ICD10: K52 Other non-infective gastro-enteritis and colitis	ukb-a-554
http://www.ebi.ac.uk/efo/EFO_1000035	infectious colitis	0.7386857	Diagnoses - main ICD10: K52 Other non-infective gastro-enteritis and colitis	ukb-a-554
http://www.ebi.ac.uk/efo/EFO_0005622	Crohn's colitis	0.7145113999999999	Diagnoses - main ICD10: K52 Other non-infective gastro-enteritis and colitis	ukb-a-554
http://www.ebi.ac.uk/efo/EFO_0001715	volume	1.0	volume lhCortexVol	ubm-a-2697
http://www.ebi.ac.uk/efo/EFO_0009405	parasubiculum volume	0.8419821000000001	volume lhCortexVol	ubm-a-2697
http://www.ebi.ac.uk/efo/EFO_0009400	presubiculum volume	0.8350108999999999	volume lhCortexVol	ubm-a-2697
http://purl.obolibrary.org/obo/UO_0000165	volume percent	0.7712281000000001	volume lhCortexVol	ubm-a-2697
http://purl.obolibrary.org/obo/UO_0000095	volume unit	0.7580667000000001	volume lhCortexVol	ubm-a-2697
http://www.ebi.ac.uk/efo/EFO_0009399	subiculum volume	0.7196298000000001	volume lhCortexVol	ubm-a-2697
http://purl.obolibrary.org/obo/CHEBI_27568	selenium	1.0	Selenium	ieu-a-1078
http://www.ebi.ac.uk/efo/EFO_0006331	selenium measurement	0.7531159000000001	Selenium	ieu-a-1078
http://www.ebi.ac.uk/efo/EFO_0000729	ulcerative colitis	1.0	Ulcerative colitis	ebi-a-GCST003045
http://www.ebi.ac.uk/efo/EFO_1000226	Dysplasia in Ulcerative Colitis	0.766051	Ulcerative colitis	ebi-a-GCST003045
http://www.ebi.ac.uk/efo/EFO_0003767	inflammatory bowel disease	0.7388207	Ulcerative colitis	ebi-a-GCST003045
http://www.ebi.ac.uk/efo/EFO_0001967	medial collateral ligament	0.7113267000000001	Diagnoses - main ICD10: M23.23 Derangement of meniscus due to old tear or injury (Medial collateral ligament or Other and unspecified medial meniscus)	ukb-b-7118
http://purl.obolibrary.org/obo/BTO_0000740	myeloid leukemia cell line	0.7025969000000001	Induced myeloid leukemia cell differentiation protein Mcl-1	prot-a-1868
http://purl.obolibrary.org/obo/CHEBI_36080	protein	1.0	Protein FAM209B	prot-a-1044
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	1.0	Protein FAM209B	prot-a-1044
http://purl.obolibrary.org/obo/MONDO_0016275	adenocarcinoma of cervix uteri	0.7849842	Diagnoses - main ICD10: N84.1 Polyp of cervix uteri	ukb-b-19110
http://www.ebi.ac.uk/efo/EFO_0009475	cervical polyp	0.7215137	Diagnoses - main ICD10: N84.1 Polyp of cervix uteri	ukb-b-19110
http://www.ebi.ac.uk/efo/EFO_0009484	uterine polyp	0.7203451000000001	Diagnoses - main ICD10: N84.1 Polyp of cervix uteri	ukb-b-19110
http://purl.obolibrary.org/obo/HP_0001822	Hallux valgus	0.8096011999999999	Operative procedures - main OPCS: W79.1 Soft tissue correction of hallux valgus	ukb-b-4013
http://www.ebi.ac.uk/efo/EFO_0004343	waist-hip ratio	0.7752124	Waist-to-hip ratio	ieu-a-75
http://www.ebi.ac.uk/efo/EFO_0007788	BMI-adjusted waist-hip ratio	0.7221397	Waist-to-hip ratio	ieu-a-75
http://www.ebi.ac.uk/efo/EFO_0007677	LDL peak particle diameter measurement	0.7006899	Concentration of large LDL particles	ieu-a-884
http://purl.obolibrary.org/obo/HP_0002017	Nausea and vomiting	1.0	Diagnoses - main ICD10: R11 Nausea and vomiting	ukb-b-19419
http://www.ebi.ac.uk/efo/EFO_0006912	Radiation-induced nausea and vomiting	0.8413522	Diagnoses - main ICD10: R11 Nausea and vomiting	ukb-b-19419
http://www.ebi.ac.uk/efo/EFO_0006911	Chemotherapy-induced nausea and vomiting	0.8179190999999999	Diagnoses - main ICD10: R11 Nausea and vomiting	ukb-b-19419
http://www.ebi.ac.uk/efo/EFO_0004888	post operative nausea and vomiting	0.7985673	Diagnoses - main ICD10: R11 Nausea and vomiting	ukb-b-19419
http://purl.obolibrary.org/obo/HP_0002013	Vomiting	0.7795652	Diagnoses - main ICD10: R11 Nausea and vomiting	ukb-b-19419
http://purl.obolibrary.org/obo/HP_0002018	Nausea	0.7655854	Diagnoses - main ICD10: R11 Nausea and vomiting	ukb-b-19419
http://www.ebi.ac.uk/efo/EFO_0009265	nausea and vomiting of pregnancy severity measurement	0.7396262	Diagnoses - main ICD10: R11 Nausea and vomiting	ukb-b-19419
http://www.ebi.ac.uk/efo/EFO_0008284	sialic acid-binding Ig-like lectin 14 measurement	0.9722791	Sialic acid-binding Ig-like lectin 14	prot-a-2727
http://www.ebi.ac.uk/efo/EFO_0008285	sialic acid-binding Ig-like lectin 6 measurement	0.9413267000000001	Sialic acid-binding Ig-like lectin 14	prot-a-2727
http://www.ebi.ac.uk/efo/EFO_0008286	sialic acid-binding Ig-like lectin 9 measurement	0.892855	Sialic acid-binding Ig-like lectin 14	prot-a-2727
http://www.ebi.ac.uk/efo/EFO_0004326	heart rate	0.8231127	ECG, heart rate	ukb-b-11361
http://www.ebi.ac.uk/efo/EFO_0004351	resting heart rate	0.7046028	ECG, heart rate	ukb-b-11361
http://www.ebi.ac.uk/efo/EFO_0008073	cathepsin S measurement	0.7616086	Cathepsin F	prot-a-721
http://www.ebi.ac.uk/efo/EFO_0008074	cathepsin Z measurement	0.7286149	Cathepsin F	prot-a-721
http://www.ebi.ac.uk/efo/EFO_0008089	complement C1q subcomponent measurement	0.7882294999999999	Complement component C1q receptor	prot-a-469
http://www.ebi.ac.uk/efo/EFO_0009610	cervical spondylosis	0.7812375	Diagnoses - secondary ICD10: M47.82 Other spondylosis (Cervical region)	ukb-b-2625
http://purl.obolibrary.org/obo/NCIT_C535	Guanosine Diphosphate	0.7469779999999999	Guanosine	ieu-a-343
http://purl.obolibrary.org/obo/OMIT_0007336	Guanosine Monophosphate	0.7201915999999999	Guanosine	ieu-a-343
http://www.ebi.ac.uk/efo/EFO_0000384	Crohn's disease	1.0	Crohn's disease	ebi-a-GCST003044
http://www.ebi.ac.uk/efo/EFO_0005625	oral Crohn's disease	0.8005954	Crohn's disease	ebi-a-GCST003044
http://www.ebi.ac.uk/efo/EFO_0005627	perianal Crohn's disease	0.7845129	Crohn's disease	ebi-a-GCST003044
http://www.ebi.ac.uk/efo/EFO_0005629	small bowel Crohn's disease	0.7598715	Crohn's disease	ebi-a-GCST003044
http://www.ebi.ac.uk/efo/EFO_0004997	type 2 diabetes nephropathy	0.7880062000000001	Type 2 diabetes	ieu-a-976
http://www.ebi.ac.uk/efo/EFO_0007346	lipoatrophic diabetes	0.7029065000000001	Type 2 diabetes	ieu-a-976
http://www.ebi.ac.uk/efo/EFO_0008211	low affinity immunoglobulin gamma Fc region receptor II-a/b measurement	0.8756949	High affinity immunoglobulin gamma Fc receptor I	prot-a-1073
http://www.ebi.ac.uk/efo/EFO_0008212	low affinity immunoglobulin gamma Fc region receptor III-B measurement	0.873388	High affinity immunoglobulin gamma Fc receptor I	prot-a-1073
http://www.ebi.ac.uk/efo/EFO_0008210	low affinity immunoglobulin epsilon Fc receptor measurement	0.8511674	High affinity immunoglobulin gamma Fc receptor I	prot-a-1073
http://purl.obolibrary.org/obo/CHEBI_36080	protein	0.9708631000000001	Protein S100-A11	prot-a-2614
http://purl.obolibrary.org/obo/CHEBI_8551	Protein N6,N6,N6-trimethyl-L-lysine	0.9708631000000001	Protein S100-A11	prot-a-2614
