,igd_id,igd_trait,obo_id,label,description,keep
2256,ieu-a-965,Lung adenocarcinoma,DOID:3910,lung adenocarcinoma,A non-small cell lung carcinoma that derives_from epithelial cells of glandular origin.,
2257,ieu-a-965,Lung adenocarcinoma,EFO:0005288,non-small cell lung adenocarcinoma,Type of epithelial lung cancer arising from glandular origin.,
2258,ieu-a-965,Lung adenocarcinoma,MP:0002027,increased lung adenocarcinoma incidence,"greater than the expected number of a malignant neoplasm of epithelial cells in the lung, usually with a glandular organization, occurring in a specific population in a given time period",
2259,ieu-a-965,Lung adenocarcinoma,NCIT:C2852,Adenocarcinoma,"A common cancer characterized by the presence of malignant glandular cells.  Morphologically, adenocarcinomas are classified according to the growth pattern (e.g., papillary, alveolar) or according to the secreting product (e.g., mucinous, serous).  Representative examples of adenocarcinoma are ductal and lobular breast carcinoma, lung adenocarcinoma, renal cell carcinoma, hepatocellular carcinoma (hepatoma), colon adenocarcinoma, and prostate adenocarcinoma.",
2260,ieu-a-965,Lung adenocarcinoma,EFO:0000228,adenocarcinoma,A type of carcinoma derived from glandular tissue or in which tumor cells form recognizable glandular structures.,
2261,ieu-a-965,Lung adenocarcinoma,EFO:0000228,adenocarcinoma,"A common cancer characterized by the presence of malignant glandular cells. Morphologically, adenocarcinomas are classified according to the growth pattern (e.g., papillary, alveolar) or according to the secreting product (e.g., mucinous, serous). Representative examples of adenocarcinoma are ductal and lobular breast carcinoma, lung adenocarcinoma, renal cell carcinoma, hepatocellular carcinoma (hepatoma), colon adenocarcinoma, and prostate adenocarcinoma.",
2262,ieu-a-965,Lung adenocarcinoma,EFO:0000228,adenocarcinoma,A malignant epithelial tumor with a glandular organization.,
2263,ieu-a-965,Lung adenocarcinoma,MONDO:0004970,adenocarcinoma,,
2264,ieu-a-965,Lung adenocarcinoma,BTO:0001911,lung adenocarcinoma cell line,,
2265,ieu-a-965,Lung adenocarcinoma,BTO:0002057,lung adenocarcinoma cell,"A type of bronchogenic carcinoma made up of cuboidal or columnar cells in a discrete mass, usually at the periphery of the lungs. Most such tumors form glandular structures containing mucin, although a minority are solid and without mucin. Growth is slow, but there may be early invasion of blood and lymph vessels, giving rise to metastases while the primary lesion is still asymptomatic.",
2266,ieu-a-965,Lung adenocarcinoma,EFO:0005620,lung adenocarcinoma grade,,
2267,ieu-a-965,Lung adenocarcinoma,EFO:1000046,papillary lung adenocarcinoma,A morphologic variant of lung adenocarcinoma characterized by the presence of papillary structures.,
2268,ieu-a-965,Lung adenocarcinoma,EFO:1000046,papillary lung adenocarcinoma,A morphologic variant of lung adenocarcinoma characterized by the presence of papillary structures,
2269,ieu-a-965,Lung adenocarcinoma,DOID:6482,lung acinar adenocarcinoma,,
2270,ieu-a-965,Lung adenocarcinoma,DOID:0080305,signet ring lung adenocarcinoma,A lung adenocarcinoma containing a signet cell ring component characterized by abundant intracellular mucin accumulation and a displaced crescentic nucleus.,
2271,ieu-a-965,Lung adenocarcinoma,DOID:5588,lung papillary adenocarcinoma,A papillary adenocarcinoma that is located_in the lung.,
2272,ieu-a-965,Lung adenocarcinoma,DOID:0080303,mucinous lung adenocarcinoma,A lung adenocarcinoma with tumor cells floating in pools of mucin that distend alveolar spaces.,
2273,ieu-a-53,Hip circumference,NCIT:C100947,Hip Circumference,A circumferential measurement of the largest part of the hip.,
2274,ieu-a-53,Hip circumference,CMO:0000014,hip circumference,Total distance around the body at the region of the body lateral to and including the hip joint or coxa.,
2275,ieu-a-53,Hip circumference,OBA:1000032,hip circumference,The circumference of a hip.,
2276,ieu-a-53,Hip circumference,EFO:0005093,hip circumference,circumferential measurement of the largest part of the hip,1
2277,ieu-a-53,Hip circumference,EFO:0005093,hip circumference,circumferential measurement of the largest part of the hip,
2278,ieu-a-53,Hip circumference,EFO:0008039,BMI-adjusted hip circumference,hip circumference measurement  that has been adjusted for subjects' body mass index,
2279,ieu-a-53,Hip circumference,EFO:0008039,BMI-adjusted hip circumference,hip circumference measurement  that has been adjusted for subjects' body mass index,
2280,ieu-a-53,Hip circumference,EFO:0007769,thoracic-to-hip circumference ratio measurement,"quantification of the ratio of thoracic circumference to hip circumference, used as an indicator of type 2 diabetes risk",
2281,ieu-a-53,Hip circumference,EFO:0004342,waist circumference,The measurement around the body at the level of the ABDOMEN and just above the hip bone. The measurement is usually taken immediately after exhalation.,
2282,ieu-a-53,Hip circumference,EFO:0007769,thoracic-to-hip circumference ratio measurement,"quantification of the ratio of thoracic circumference to hip circumference, used as an indicator of type 2 diabetes risk",
2283,ieu-a-53,Hip circumference,EFO:0004342,waist circumference,The measurement around the body at the level of the ABDOMEN and just above the hip bone. The measurement is usually taken immediately after exhalation.,
2284,ieu-a-53,Hip circumference,SIO:000047,circumference,"circumference is the length of the outline of a circle or ellipse. it is defined as c = 2*pi*r, where r is the radius.",
2285,ieu-a-53,Hip circumference,PATO:0001648,circumference,An 1-D extent quality which is equal to the length of the closed curve of a circle.,
2286,ieu-a-53,Hip circumference,NCIT:C64265,Circumference,The length of the closed curve of a circle; the size of something as given by the distance around it.,
2287,ieu-a-53,Hip circumference,NCIT:C17651,Waist-Hip Ratio,The ratio of the abdominal circumference at the navel to maximum hip and buttocks circumference; looks at the proportion of fat stored on the body around the waist and hip. Carrying extra weight around the waist is a greater health risk than carrying extra weight around the hips or thighs.,
2288,ieu-a-53,Hip circumference,EFO:0004343,waist-hip ratio,"The waist circumference measurement divided by the hip circumference measurement. For both men and women, a waist-to-hip ratio (WHR) of 1.0 or higher is considered ""at risk"" for undesirable health consequences, such as heart disease and ailments associated with OVERWEIGHT. A healthy WHR is 0.90 or less for men, and 0.80 or less for women. (National Center for Chronic Disease Prevention and Health Promotion, 2004)",
2289,ieu-a-53,Hip circumference,PATO:0001648,circumference,An 1-D extent quality which is equal to the length of the closed curve of a circle.,
2290,ieu-a-53,Hip circumference,PATO:0001648,circumference,,
2291,ieu-a-53,Hip circumference,PATO:0001648,circumference,An 1-D extent quality which is equal to the length of the closed curve of a circle.,
2292,ieu-a-53,Hip circumference,PATO:0001648,circumference,An 1-D extent quality which is equal to the length of the closed curve of a circle.,
2293,ieu-a-44,Asthma,NCIT:C28397,Asthma,A chronic respiratory disease manifested as difficulty breathing due to the narrowing of bronchial passageways.,
2294,ieu-a-44,Asthma,HP:0002099,Asthma,"Asthma is characterized by increased responsiveness of the tracheobronchial tree to multiple stimuli, leading to narrowing of the air passages with resultant dyspnea, cough, and wheezing.",
2295,ieu-a-44,Asthma,EFO:0000270,asthma,"A bronchial disease that is characterized by chronic inflammation and narrowing of the airways, which is caused by a combination of environmental and genetic factors resulting in recurring periods of wheezing (a whistling sound while breathing), chest tightness, shortness of breath, mucus production and coughing. The symptoms appear due to a variety of triggers such as allergens, irritants, respiratory infections, weather changes, excercise, stress, reflux disease, medications, foods and emotional anxiety.",
2296,ieu-a-44,Asthma,EFO:0000270,asthma,A chronic respiratory disease manifested as difficulty breathing due to the narrowing of bronchial passageways.,
2297,ieu-a-44,Asthma,EFO:0000270,asthma,"A form of bronchial disorder with three distinct components: airway hyper-responsiveness (RESPIRATORY HYPERSENSITIVITY), airway INFLAMMATION, and intermittent AIRWAY OBSTRUCTION. It is characterized by spasmodic contraction of airway smooth muscle, WHEEZING, and dyspnea (DYSPNEA, PAROXYSMAL).",
2298,ieu-a-44,Asthma,EFO:0000270,asthma,"A bronchial disease that is characterized by chronic inflammation and narrowing of the airways, which is caused by a combination of environmental and genetic factors resulting in recurring periods of wheezing (a whistling sound while breathing), chest tightness, shortness of breath, mucus production and coughing. The symptoms appear due to a variety of triggers such as allergens, irritants, respiratory infections, weather changes, exercise, stress, reflux disease, medications, foods and emotional anxiety.",1
2299,ieu-a-44,Asthma,EFO:0000270,asthma,Tendency of the smooth muscle of the tracheobronchial tree to contract more intensely in response to a given stimulus than it does in the response seen in normal individuals. This condition is present in virtually all symptomatic patients with asthma. The most prominent manifestation of this smooth muscle contraction is a decrease in airway caliber that can be readily measured in the pulmonary function laboratory.,
2300,ieu-a-44,Asthma,OMIT:0002634,Asthma,,
2301,ieu-a-44,Asthma,SCDO:0000086,Asthma,"A form of bronchial disorder with three distinct components: airway hyper-responsiveness, airway inflammation, and intermittent airway obstruction. It is characterized by spasmodic contraction of airway smooth muscle, wheezing and dyspnea.",
2302,ieu-a-44,Asthma,DOID:2841,asthma,"A bronchial disease that is characterized by chronic inflammation and narrowing of the airways, which is caused by a combination of environmental and genetic factors. The disease has_symptom recurring periods of wheezing (a whistling sound while breathing), has_symptom chest tightness, has_symptom shortness of breath, has_symptom mucus production and has_symptom coughing. The symptoms appear due to a variety of triggers such as allergens, irritants, respiratory infections, weather changes, exercise, stress, reflux disease, medications, foods and emotional anxiety.",
2303,ieu-a-44,Asthma,MONDO:0004979,asthma,,
2304,ieu-a-44,Asthma,NA,Asthma,"(ASTHMA) -  The most common chronic disease affecting children and young adults. It is a complex genetic disorder with a heterogeneous phenotype, largely attributed to the interactions among many genes and between these genes and the environment. It is characterized by recurrent attacks of paroxysmal dyspnea, with wheezing due to spasmodic contraction of the bronchi.",
